processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
SSNA025-08	KTOZI03-5	913885	NA	KTOZI03-5	Oregon State University	NA	BOLD:AAA1628	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	10566	Oncorhynchus tshawytscha	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fin, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Alaska	Tozitna River	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA052-08	CMSIWA06-2	913912	NA	CMSIWA06-2	Oregon State University	NA	BOLD:AAA3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	88757	Oncorhynchus keta	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Axillary, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Alaska	Siwash	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA1085-08	96EH-3_2	964684	NA	96EH-3	Oregon State University	NA	BOLD:AAA3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	88757	Oncorhynchus keta	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fin, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Washington	Olympic Peninsula, Elwah River	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA401-08	05BK-6	914261	NA	05BK-6	Oregon State University	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	16550	Oncorhynchus mykiss	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fin, FAO-67	steelhead	NA	NA	NA	NA	NA	NA	NA	NA	United States	Washington	Columbia River Basin, Cowlitz River Hatchery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA407-08	98LM-2	914267	98LM-2	98LM-2	Oregon State University	NA	BOLD:AEZ8105	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	26334	Oncorhynchus clarkii	NA	NA	NA	NA	Richardson, 1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fin, FAO-67	O. clarkii clarkii	NA	NA	NA	NA	NA	NA	NA	NA	United States	Washington	Columbia River Basin, Elochoman River (Beaver Creek Hatchery)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA547-08	BBSS08-2	914407	NA	BBSS08-2	Oregon State University	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	muscle, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canada	British Columbia	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA619-08	WACSS-9	914479	NA	WACSS-9	Oregon State University	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	muscle, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Washington	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA622-08	WACSS-12	914482	NA	WACSS-12	Oregon State University	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	muscle, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Washington	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA623-08	WACSS-13	914483	NA	WACSS-13	Oregon State University	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	muscle, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Washington	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA708-08	43-02-003	914568	NA	43-02-003	Oregon State University	NA	BOLD:AAA1628	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	10566	Oncorhynchus tshawytscha	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Oregon	South Coast, South Umpqua	NA	happy valley fish trap	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA758-08	OROK06-1	914618	NA	OROK06-1	Oregon State University	NA	BOLD:AAA2371	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	23772	Oncorhynchus kisutch	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fin, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Oregon	Youngs Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA969-08	T022181	914829	NA	T022181	Oregon State University	NA	BOLD:AAA1628	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	10566	Oncorhynchus tshawytscha	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	NA	NA	NA	NA	DNA from Pectoral fin, FAO-77	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	California	Del Norte, Klamath River	NA	Scott River	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA985-08	K005340	914845	NA	K005340	Oregon State University	NA	BOLD:AAA2371	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	23772	Oncorhynchus kisutch	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	NA	NA	NA	NA	Purified DNA, FAO-77	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	California	Del Norte, Klamath River	NA	Iron Gate Hatchery	NA	NA	NA	NA	NA	NA	NA	NA	NA
TZFPA153-07	NEOCAL07-0006	615197	NA	NEOCAL07-0006	Royal British Columbia Museum	NA	BOLD:AAA2371	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	23772	Oncorhynchus kisutch	NA	NA	Martin Krkosek	NA	Walbaum, 1792	NA	NA	NA	NA	Carolyn Bergstrom	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	FAO-67	NA	48.82	-125.15	NA	NA	NA	1	NA	NA	Canada	British Columbia	Barkley Sound	NA	Head of Bamfield Inlet	205851	http://www.boldsystems.org/pics/TZFPA/NEOCAL07-0006+1185982854.jpg	Lateral	NA	CBG Photography Group	2007	CreativeCommons - Attribution	Centre for Biodiversity Genomics	Dirk Steinke/Tyler Zemlak
ANGBF10428-12	EF673237	3022063	NA	EF673237	Mined from GenBank, NCBI	NA	NA	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	26334	Oncorhynchus clarkii	509390	Oncorhynchus clarkii virginalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus clarkii virginalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF29153-19	NC_030175	10127511	NA	NC_030175	Mined from GenBank, NCBI	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF29154-19	MG951565	10127512	NA	MG951565	Mined from GenBank, NCBI	NA	BOLD:ABZ0871	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.0394	98.6705	Coordinates from country centroid	NA	NA	NA	NA	NA	Russia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF40969-19	MH823512	10139327	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	963911	Coregonus sp. 177_ryapushka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Russia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41153-19	HQ693254	10139511	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ACH6088	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	498707	Parahucho	665991	Parahucho perryi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.0394	98.6705	Coordinates from country centroid	NA	NA	NA	NA	NA	Russia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41165-19	KR607586	10139523	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ACH6088	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	498707	Parahucho	665991	Parahucho perryi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Russia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41187-19	MG599466	10139545	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	852641	Salmo ischchan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41244-19	LT617632	10139602	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	47318	Salmo trutta	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41247-19	MF621761	10139605	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	47318	Salmo trutta	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCAFL765-20	Fish748	11291981	NA	Fish748	Naturhistorisches Museum Wien	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	NA	NA	NA	NA	Stephan Koblmueller	morphological	NA	NA	Vouchered:Registered Collection	Finclip	NA	Koblmuller, Stephan	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	46.785	13.617	Google Earth	NA	589	NA	NA	NA	Austria	Carinthia	Dellach	NA	Millstatter See	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCAFL766-20	Fish749	11291982	NA	Fish749	Naturhistorisches Museum Wien	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	NA	NA	NA	NA	Stephan Koblmueller	morphological	NA	NA	Vouchered:Registered Collection	Finclip	NA	Koblmuller, Stephan	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	46.785	13.617	Google Earth	NA	589	NA	NA	NA	Austria	Carinthia	Dellach	NA	Millstatter See	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCAFL777-20	Fish760	11291993	NA	Fish760	Naturhistorisches Museum Wien	NA	BOLD:AAC3575	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	10563	Salvelinus fontinalis	NA	NA	Stephan Koblmueller	morphological	Mitchill, 1814	NA	Vouchered:Registered Collection	Finclip	NA	Koblmuller, Stephan	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	46.785	13.617	Google Earth	NA	589	NA	NA	NA	Austria	Carinthia	Dellach	NA	Millstatter See	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCF450-07	BCF-648-4	537805	NA	BCF-0648-4	Centre for Biodiversity Genomics	NA	BOLD:AAM1302	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	88747	Oncorhynchus nerka	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	Eric Taylor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-02	Voucher type : tissue	NA	NA	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	Babine lake	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCF479-07	BCF-634-2	537834	NA	BCF-0634-2	Centre for Biodiversity Genomics	NA	BOLD:AAC1738	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4152	Prosopium	88749	Prosopium williamsoni	NA	NA	NA	NA	Girard, 1856	NA	NA	NA	NA	Eric Taylor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-02	Voucher type : tissue	NA	NA	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	Burnt river	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCF522-07	BCF-0595-3	537877	NA	BCF-0595-3	Centre for Biodiversity Genomics	NA	BOLD:AAC3575	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	10563	Salvelinus fontinalis	NA	NA	NA	NA	Mitchill, 1814	NA	NA	NA	NA	Louis Bernatchez	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-02	Voucher type : tissue	NA	NA	NA	NA	NA	NA	NA	NA	Canada	Quebec	NA	NA	Fleuve St-Laurent, riviere Wapizagonkec	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCF554-07	BCF-688-4	537909	NA	BCF-0688-4	Centre for Biodiversity Genomics	NA	BOLD:AAC1738	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4152	Prosopium	88749	Prosopium williamsoni	NA	NA	NA	NA	Girard, 1856	NA	NA	NA	NA	Eric Taylor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-02	Voucher type : tissue	NA	NA	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	Omenica river	NA	NA	NA	NA	NA	NA	NA	NA	NA
CYTC2339-12	JQ661457	2476644	NA	JQ661457	Mined from GenBank, NCBI	NA	NA	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	30425	Coregonus lavaretus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Coregonus lavaretus	haplogroup:|haplotype:|isolate:R13|subspecies:|Note:|	56.0012	9.37867	Coordinates from country centroid	NA	NA	NA	NA	NA	Denmark	NA	Sample From Ringk Bing Fjord	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ETOHS014-06	HLC-11199	517468	NA	S14	Research Collection of Robert Hanner	NA	BOLD:AAC3575	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	10563	Salvelinus fontinalis	NA	NA	NA	NA	Mitchill, 1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-02	adipose fin	NA	NA	NA	NA	NA	NA	NA	NA	Canada	Quebec	NA	NA	York River	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBPIS323-10	ZSM BayFi 8547	1486799	ZSM Pis-38533	ZSM BayFi 8547	SNSB, Zoologische Staatssammlung Muenchen	NA	BOLD:ABZ0871	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	750782	Salvelinus sp. Koenig	NA	NA	Dirk Neumann	NA	NA	NA	NA	NA	NA	local fishermen	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	Bavarian Fish Fauna Project	NA	NA	NA	NA	NA	NA	NA	NA	Germany	Bavaria	Upper Bavaria	Koenigsee (Lake)	Koenigsee (Lake), within Danube catchment area	1648159	http://www.boldsystems.org/pics/FBPIS/ZSM_BayFi_8547+1338829032.jpg	Lateral	NA	SNSB, Zoologische Staatssammlung Muenchen	2010	CreativeCommons - Attribution Non-Commercial No Derivatives	SNSB, Zoologische Staatssammlung Muenchen	ZSM Photography Team
FFMBH130-14	Ex03F10	4360048	59144	59144	Zoologisches Forschungsmuseum Alexander Koenig	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	598338	Salmo marmoratus	NA	NA	Matthias F. Geiger	morphological	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KJ554688	NA	44.781	7.513	NA	NA	NA	NA	NA	NA	Italy	NA	Po	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FFMBH1557-14	Ex25G8	4361475	NM13	NM13	Zoologisches Forschungsmuseum Alexander Koenig	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	598563	Salmo fibreni	NA	NA	Matthias F. Geiger	morphological	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KJ554810	NA	45.488	10.57	NA	NA	NA	NA	NA	NA	Italy	NA	Liri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FFMBH212-14	Ex04E5	4360130	50460	50460	Zoologisches Forschungsmuseum Alexander Koenig	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	124264	Coregonus sp.	NA	NA	Matthias F. Geiger	morphological	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KJ552913	NA	45.488	10.57	NA	NA	NA	NA	NA	NA	Italy	NA	Po	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FFMBH379-14	Ex07B6	4360297	50644	50644	Zoologisches Forschungsmuseum Alexander Koenig	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	598360	Salmo lourosensis	NA	NA	Matthias F. Geiger	morphological	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KJ554729	NA	39.433	20.843	NA	NA	NA	NA	NA	NA	Greece	NA	Louros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNB10054-20	MN245133	11564477	KLMMEA201921	NA	Mined from GenBank, NCBI	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	China	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNC13126-20	MN756455	12396227	NA	MN756455	Mined from GenBank, NCBI	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNC13129-20	MN756438	12396230	NA	MN756438	Mined from GenBank, NCBI	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMTG084-16	NC_001717	6958457	NA	NC_001717	Mined from GenBank, NCBI	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	16550	Oncorhynchus mykiss	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GERFW046-13	Coregonen_01F11	3984108	Coregonen_01F11	MV783	Humboldt Universitaet Berlin, Museum fuer Naturkunde, Provisional Research Collection	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	576277	Coregonus albula	NA	NA	Joerg Freyhof	morphological	Linnaeus, 1758	NA	Vouchered:Registered Collection	fin-clip	NA	local fishermen	NA	NA	NA	NA	NA	NA	adult	U	S	NA	NA	NA	NA	NA	53.608	12.273	NA	NA	NA	NA	NA	NA	Germany	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFCZE383-10	IFCZE0647	1747284	NA	647	National Museum of Natural History, Prague	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	47318	Salmo trutta	NA	NA	Lukas Vetesnik	NA	Linnaeus, 1758	NA	NA	NA	NA	Karel Halacka, Lukas Vetesnik, Radek Sanda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-05	NA	49.585	18.611	NA	NA	290	NA	NA	NA	Czech Republic	NA	Ostravice	NA	Stare Mesto	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFCZE576-10	IFCZE0850	1747477	NA	850	National Museum of Natural History, Prague	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	47318	Salmo trutta	NA	NA	Lukas Vetesnik	NA	Linnaeus, 1758	NA	NA	NA	NA	Karel Halacka, Lukas Vetesnik, Radek Sanda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-05	NA	50.33	13.532	NA	NA	200	NA	NA	NA	Czech Republic	NA	Ohre	NA	Zatec	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFCZE635-10	IFCZE0911	1747536	NA	911	National Museum of Natural History, Prague	NA	BOLD:AAC3575	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	10563	Salvelinus fontinalis	NA	NA	Lukas Vetesnik	NA	Mitchill, 1814	NA	NA	NA	NA	Karel Halacka, Lukas Vetesnik, Radek Sanda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-05	NA	50.21	13.068	NA	NA	500	NA	NA	NA	Czech Republic	NA	Tepla	NA	Becov nad Teplou	NA	NA	NA	NA	NA	NA	NA	NA	NA
ISZA030-21	KUI_28252	14248416	NA	MS_99-01:226	University of Kansas, Biodiversity Institute	NA	BOLD:AAA2371	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	10566	Oncorhynchus tshawytscha	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.9075	-138.782	NA	NA	NA	NA	NA	NA	United States	Alaska	NA	NA	Gulf of Alaska	NA	NA	NA	NA	NA	NA	NA	NA	NA
